# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE FULL SWEEP BEHIND TRUE_CAUSAL_STATE.tsv: 66 policies x 8 score columns, 5 seeds, all-session denominators, in-sweep shuffled null on every cell.
# THE LEVEL FAMILIES (TAU x7, OCCUPANCY x3) RUN HERE FOR THE FIRST TIME ON PROPERLY-FITTED CALIBRATED TARGETS.  They were absent from ARRIVAL_FITTED.tsv because the fitted score columns existed only on eval rows, so their training-block reference was all-NaN and both families returned empty seat lists that were then silently dropped.
# S_TABPFN is in the column set on purpose: it is the only score with calibrated GLOBAL discrimination, which is the shape a level rule eats, and its earlier dismissal was measured against the within-cell objective the leak audit voided.
# THE LEAKY SECRETARY FAMILY IS DELIBERATELY ABSENT.  It is void, and carrying it would only widen the search-adjusted null the honest arms have to clear.
# SECDECL's grid is EXTENDED DOWNWARD (f from 0.05) because the era diagnosis says the cell's best arrives at ~26% of the phase clock.  The old grid began at 0.25 — at its own boundary.
mode	era	criterion	score_column	family	policy	n_seeds	usd_per_session_ALL	sd_usd	ci_lo	ci_hi	n_trades_total	n_firing_sessions	n_era_sessions	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle
eval	E4	context	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.5	5	-12.39	8.42	-113.35	88.56	785.4	385.0	385	-6.08	0.093	-53.45	2133.0	-0.0058
eval	E4	context	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.7	5	-8.72	20.19	-108.46	91.01	768.2	385.0	385	-4.41	0.093	-58.73	2133.0	-0.0041
eval	E4	context	A_PBAR_CAL	DAYSOFAR	DAYSOFAR_0.9	5	4.93	16.17	-100.76	110.62	660.4	384.8	385	2.94	0.101	-71.4	2133.0	0.0023
eval	E4	context	A_PBAR_CAL	FIRST	FIRST_3	5	-80.87	0.0	-175.93	14.19	786.0	385.0	385	-39.61	0.083	-80.87	2133.0	-0.0379
eval	E4	context	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_0.5	5	28.75	29.99	-74.51	132.01	441.4	364.6	385	24.63	0.132	-40.12	2133.0	0.0135
eval	E4	context	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_1	5	55.11	22.4	-53.86	164.09	491.2	377.2	385	43.17	0.118	-54.49	2133.0	0.0258
eval	E4	context	A_PBAR_CAL	OCC_LEVEL	OCCUPANCY_2	5	59.52	45.86	-54.06	173.09	532.4	383.4	385	43.02	0.108	-65.21	2133.0	0.0279
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.3	5	16.42	33.45	-88.77	121.61	777.6	385.0	385	8.15	0.079	-101.04	2133.0	0.0077
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.5	5	18.87	35.37	-86.34	124.08	752.6	385.0	385	9.52	0.076	-56.48	2133.0	0.0088
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.65	5	36.21	28.55	-70.89	143.31	720.4	384.8	385	19.3	0.078	-88.58	2133.0	0.017
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.75	5	26.24	21.81	-79.15	131.62	692.6	384.2	385	14.53	0.08	-85.17	2133.0	0.0123
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.05_0.9	5	27.38	30.48	-77.43	132.2	647.2	380.6	385	16.02	0.083	-91.01	2133.0	0.0128
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.3	5	19.93	15.04	-80.14	119.99	769.0	385.0	385	9.92	0.093	-94.82	2133.0	0.0093
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.5	5	-13.69	25.6	-105.12	77.74	689.0	382.6	385	-7.79	0.102	-111.54	2133.0	-0.0064
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.65	5	-22.27	7.9	-110.21	65.66	613.8	378.2	385	-14.0	0.109	-59.26	2133.0	-0.0104
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.75	5	-12.49	9.22	-102.99	78.0	552.2	362.6	385	-8.8	0.114	-62.18	2133.0	-0.0059
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.15_0.9	5	2.23	12.89	-84.49	88.95	456.6	332.6	385	1.61	0.128	-71.29	2133.0	0.001
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.3	5	35.93	21.65	-73.05	144.91	779.6	385.0	385	17.69	0.078	-80.15	2133.0	0.0168
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.5	5	13.36	21.92	-90.22	116.95	731.6	384.4	385	7.05	0.082	-97.2	2133.0	0.0063
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.65	5	29.02	17.74	-74.86	132.89	676.8	383.4	385	16.45	0.086	-62.03	2133.0	0.0136
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.75	5	39.55	9.59	-65.99	145.09	638.2	378.8	385	23.88	0.089	-37.95	2133.0	0.0185
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.1_0.9	5	60.11	21.53	-49.35	169.56	568.4	368.6	385	40.59	0.097	-66.58	2133.0	0.0282
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.3	5	-6.09	6.64	-91.08	78.9	755.6	385.0	385	-3.13	0.088	-65.53	2133.0	-0.0029
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.5	5	-33.51	19.8	-109.7	42.69	609.6	372.2	385	-21.32	0.107	-69.65	2133.0	-0.0157
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.65	5	-36.2	13.33	-106.87	34.46	471.0	336.6	385	-29.33	0.121	-42.04	2133.0	-0.017
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.75	5	-13.98	16.1	-80.88	52.92	367.2	287.4	385	-14.19	0.148	12.53	2133.0	-0.0066
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.25_0.9	5	-14.93	15.93	-70.36	40.49	238.6	209.8	385	-22.99	0.199	-79.59	2133.0	-0.007
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.3	5	56.14	14.88	-34.48	146.76	776.6	385.0	385	27.73	0.083	-83.08	2133.0	0.0263
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.5	5	7.96	15.14	-78.22	94.14	665.6	379.8	385	4.55	0.096	-90.46	2133.0	0.0037
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.65	5	22.55	11.86	-62.87	107.97	557.6	362.6	385	15.41	0.102	-55.15	2133.0	0.0106
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.75	5	36.05	10.83	-46.75	118.86	474.6	334.8	385	29.24	0.114	-56.84	2133.0	0.0169
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.2_0.9	5	24.24	10.0	-51.33	99.82	348.8	281.2	385	27.08	0.148	-40.83	2133.0	0.0114
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.3	5	-33.81	14.17	-93.4	25.77	716.6	384.0	385	-18.18	0.094	-36.48	2133.0	-0.0159
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.5	5	-43.86	12.51	-98.53	10.82	525.6	347.8	385	-32.08	0.121	-44.39	2133.0	-0.0206
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.65	5	-25.51	10.37	-74.59	23.58	340.4	267.0	385	-28.71	0.153	-48.2	2133.0	-0.012
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.75	5	-7.24	11.27	-51.3	36.81	226.8	195.8	385	-11.66	0.186	-40.42	2133.0	-0.0034
eval	E4	context	A_PBAR_CAL	SECDECL	SECDECL_0.35_0.9	5	3.54	11.7	-31.61	38.69	113.0	106.0	385	11.53	0.302	-54.69	2133.0	0.0017
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.05	5	-25.49	30.65	-108.1	57.12	409.6	316.4	385	-23.92	0.134	-43.63	2133.0	-0.0119
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.1	5	-36.63	20.91	-100.48	27.22	270.8	222.6	385	-52.02	0.19	-36.66	2133.0	-0.0172
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.15	5	-12.39	9.54	-70.11	45.34	168.2	145.8	385	-28.27	0.264	-48.96	2133.0	-0.0058
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.25	5	2.51	7.22	-36.64	41.65	78.2	72.6	385	12.23	0.392	-18.72	2133.0	0.0012
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.4	5	5.56	4.43	-17.84	28.97	31.4	29.8	385	67.95	0.693	-28.97	2133.0	0.0026
eval	E4	context	A_PBAR_CAL	SECNHAT	SECNHAT_0.6	5	4.21	3.1	-13.09	21.51	15.6	15.0	385	100.54	0.895	-0.19	2133.0	0.002
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.05	5	-1.71	17.95	-90.94	87.52	474.8	346.4	385	-1.65	0.098	-73.24	2133.0	-0.0008
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.1	5	2.48	29.07	-80.2	85.16	377.4	302.6	385	2.33	0.13	-59.63	2133.0	0.0012
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.15	5	-28.01	10.73	-94.99	38.96	266.6	228.4	385	-40.46	0.181	-72.02	2133.0	-0.0131
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.25	5	-4.21	5.85	-42.63	34.21	98.4	95.0	385	-14.76	0.382	-20.5	2133.0	-0.002
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.4	5	-4.0	5.55	-19.35	11.35	22.2	22.0	385	-78.05	0.834	-26.49	2133.0	-0.0019
eval	E4	context	A_PBAR_CAL	SECTIME	SECTIME_0.6	5	-0.29	0.26	-0.7	0.12	1.4	1.4	385	-84.86		-16.97	2133.0	-0.0001
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.05	5	-1.71	17.95	-90.94	87.52	474.8	346.4	385	-1.65	0.098	-73.0	2133.0	-0.0008
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.1	5	2.48	29.07	-80.2	85.16	377.4	302.6	385	2.33	0.13	-57.34	2133.0	0.0012
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.15	5	-28.01	10.73	-94.99	38.96	266.6	228.4	385	-40.46	0.181	-83.06	2133.0	-0.0131
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.25	5	-4.21	5.85	-42.63	34.21	98.4	95.0	385	-14.76	0.382	-21.79	2133.0	-0.002
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.4	5	-4.0	5.55	-19.35	11.35	22.2	22.0	385	-78.05	0.834	-19.77	2133.0	-0.0019
eval	E4	context	A_PBAR_CAL	SECTIME_RE	SECTIME_RE_0.6	5	-0.29	0.26	-0.7	0.12	1.4	1.4	385	-84.86		-21.18	2133.0	-0.0001
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.5	5	-80.87	0.0	-175.93	14.19	786.0	385.0	385	-39.61	0.083	-57.19	2133.0	-0.0379
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.7	5	-71.74	6.23	-166.97	23.5	788.0	385.0	385	-35.05	0.083	-56.56	2133.0	-0.0336
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.8	5	-56.35	5.63	-150.92	38.22	767.6	385.0	385	-28.3	0.082	-68.1	2133.0	-0.0264
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.9	5	-2.46	16.91	-110.89	105.97	649.0	385.0	385	-1.47	0.096	-48.71	2133.0	-0.0012
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.95	5	21.6	21.39	-92.17	135.37	576.6	383.2	385	14.12	0.107	-62.81	2133.0	0.0101
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.975	5	38.19	42.95	-75.24	151.62	506.0	374.0	385	28.99	0.111	-26.11	2133.0	0.0179
eval	E4	context	A_PBAR_CAL	TAU_LEVEL	TAU_0.99	5	53.3	25.81	-50.91	157.51	408.8	340.6	385	50.98	0.125	-70.8	2133.0	0.025
eval	E4	context	A_PBAR_RAW	CELLSOFAR	CELLSOFAR_0.8	5	33.03	27.59	-80.72	146.79	718.6	385.0	385	17.43	0.081	-93.15	2133.0	0.0155
eval	E4	context	A_PBAR_RAW	CELLSOFAR	CELLSOFAR_0.9	5	35.85	18.73	-73.52	145.22	654.0	383.6	385	20.97	0.085	-47.81	2133.0	0.0168
eval	E4	context	A_PBAR_RAW	CELLSOFAR	CELLSOFAR_0.95	5	21.18	14.62	-85.87	128.24	593.6	378.6	385	13.7	0.095	-56.5	2133.0	0.0099
eval	E4	context	A_PBAR_RAW	CELLSOFAR	CELLSOFAR_0.99	5	17.77	19.9	-83.75	119.3	532.0	366.4	385	12.71	0.099	-70.66	2133.0	0.0083
eval	E4	context	A_PBAR_RAW	DAYSOFAR	DAYSOFAR_0.5	5	-19.05	6.71	-119.41	81.31	787.4	385.0	385	-9.32	0.093	-52.42	2133.0	-0.0089
eval	E4	context	A_PBAR_RAW	DAYSOFAR	DAYSOFAR_0.7	5	4.01	15.43	-97.32	105.34	765.2	385.0	385	2.02	0.091	-55.2	2133.0	0.0019
eval	E4	context	A_PBAR_RAW	DAYSOFAR	DAYSOFAR_0.9	5	6.9	18.52	-99.99	113.8	643.6	384.8	385	4.11	0.1	-70.96	2133.0	0.0032
eval	E4	context	A_PBAR_RAW	FIRST	FIRST_3	5	-80.87	0.0	-175.93	14.19	786.0	385.0	385	-39.61	0.083	-80.87	2133.0	-0.0379
eval	E4	context	A_PBAR_RAW	OCC_LEVEL	OCCUPANCY_0.5	5	16.26	25.81	-83.24	115.76	423.0	359.2	385	14.83	0.138	-32.55	2133.0	0.0076
eval	E4	context	A_PBAR_RAW	OCC_LEVEL	OCCUPANCY_1	5	26.58	32.43	-79.39	132.56	464.6	371.6	385	21.85	0.128	-47.36	2133.0	0.0125
eval	E4	context	A_PBAR_RAW	OCC_LEVEL	OCCUPANCY_2	5	67.57	25.04	-45.99	181.12	510.2	382.0	385	51.0	0.115	-52.29	2133.0	0.0317
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.05_0.3	5	18.01	16.49	-84.64	120.67	773.6	385.0	385	8.96	0.08	-110.07	2133.0	0.0084
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.05_0.5	5	20.46	18.53	-81.75	122.67	731.4	384.8	385	10.81	0.08	-70.25	2133.0	0.0096
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.05_0.65	5	36.25	19.02	-67.98	140.49	690.8	384.0	385	20.17	0.079	-81.32	2133.0	0.017
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.05_0.75	5	24.88	7.85	-75.39	125.15	653.4	381.6	385	14.6	0.081	-78.02	2133.0	0.0117
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.05_0.9	5	8.37	18.53	-87.99	104.72	589.4	374.0	385	5.42	0.085	-85.18	2133.0	0.0039
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.15_0.3	5	33.61	27.97	-63.56	130.79	748.2	384.8	385	17.15	0.094	-89.36	2133.0	0.0158
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.15_0.5	5	-16.05	14.63	-103.24	71.15	649.0	380.0	385	-9.55	0.104	-109.61	2133.0	-0.0075
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.15_0.65	5	-23.85	23.75	-108.79	61.09	563.6	370.2	385	-16.32	0.107	-36.59	2133.0	-0.0112
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.15_0.75	5	-8.45	16.67	-93.87	76.96	491.2	346.0	385	-6.51	0.115	-68.47	2133.0	-0.004
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.15_0.9	5	-13.02	14.48	-91.41	65.37	386.8	303.8	385	-12.86	0.135	-65.5	2133.0	-0.0061
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.1_0.3	5	36.07	19.8	-69.63	141.76	767.2	385.0	385	18.04	0.077	-65.86	2133.0	0.0169
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.1_0.5	5	29.51	5.84	-72.8	131.81	699.2	384.0	385	16.28	0.083	-114.94	2133.0	0.0138
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.1_0.65	5	39.08	16.97	-62.59	140.75	641.2	381.0	385	23.48	0.093	-52.52	2133.0	0.0183
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.1_0.75	5	50.49	27.91	-52.19	153.17	589.0	373.0	385	33.04	0.096	-50.44	2133.0	0.0237
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.1_0.9	5	46.54	20.52	-51.04	144.11	504.8	351.4	385	35.49	0.103	-80.59	2133.0	0.0218
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.3	5	-31.65	15.94	-107.79	44.49	706.0	383.2	385	-17.32	0.095	-47.22	2133.0	-0.0148
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.5	5	-38.61	15.43	-108.59	31.36	552.6	361.4	385	-26.93	0.114	-61.0	2133.0	-0.0181
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.65	5	-27.53	16.23	-91.09	36.04	398.6	307.6	385	-26.55	0.146	-29.36	2133.0	-0.0129
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.75	5	-10.65	13.2	-68.65	47.35	296.8	249.8	385	-13.61	0.178	11.23	2133.0	-0.005
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.25_0.9	5	-10.15	10.62	-60.18	39.89	179.0	165.8	385	-21.1	0.244	-73.27	2133.0	-0.0048
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.3	5	39.97	10.83	-47.87	127.8	733.6	384.6	385	20.97	0.084	-68.16	2133.0	0.0187
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.5	5	10.69	17.66	-75.67	97.04	612.0	374.4	385	6.56	0.094	-85.11	2133.0	0.005
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.65	5	32.69	13.8	-48.4	113.79	488.6	344.6	385	25.66	0.108	-29.94	2133.0	0.0153
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.75	5	52.33	13.55	-24.76	129.42	393.0	302.2	385	51.18	0.123	-48.42	2133.0	0.0245
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.2_0.9	5	26.1	11.45	-41.17	93.38	279.2	240.6	385	36.23	0.163	-41.69	2133.0	0.0122
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.3	5	-46.8	8.52	-101.49	7.89	655.0	378.2	385	-27.48	0.103	-37.94	2133.0	-0.0219
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.5	5	-48.38	9.35	-99.4	2.63	467.8	330.0	385	-39.96	0.13	-49.31	2133.0	-0.0227
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.65	5	-21.62	12.14	-65.5	22.26	278.4	232.4	385	-30.01	0.164	-36.7	2133.0	-0.0101
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.75	5	-6.96	14.98	-47.11	33.19	180.6	161.0	385	-13.6	0.205	-48.85	2133.0	-0.0033
eval	E4	context	A_PBAR_RAW	SECDECL	SECDECL_0.35_0.9	5	-4.68	8.3	-35.84	26.48	84.2	81.0	385	-21.09	0.349	-53.46	2133.0	-0.0022
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.05	5	-19.33	30.52	-109.68	71.02	483.4	348.0	385	-15.81	0.115	-55.41	2133.0	-0.0091
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.1	5	-42.99	24.53	-115.74	29.76	349.2	273.8	385	-48.25	0.153	-19.46	2133.0	-0.0202
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.15	5	-10.1	24.99	-81.34	61.14	236.4	199.4	385	-16.61	0.194	-42.6	2133.0	-0.0047
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.25	5	0.87	3.77	-45.01	46.75	111.8	102.6	385	3.52	0.304	-6.08	2133.0	0.0004
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.4	5	2.67	4.94	-25.24	30.59	48.6	46.2	385	23.86	0.534	-26.52	2133.0	0.0013
eval	E4	context	A_PBAR_RAW	SECNHAT	SECNHAT_0.6	5	3.69	1.97	-16.52	23.91	24.0	23.4	385	61.59	0.765	1.05	2133.0	0.0017
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.05	5	9.29	16.94	-85.32	103.9	553.4	367.0	385	6.39	0.089	-96.87	2133.0	0.0044
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.1	5	37.1	14.88	-56.7	130.9	457.4	334.0	385	31.4	0.109	-52.52	2133.0	0.0174
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.15	5	-12.49	17.34	-87.19	62.2	332.4	271.2	385	-14.4	0.15	-65.42	2133.0	-0.0059
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.25	5	-17.36	8.6	-61.33	26.6	136.2	129.2	385	-49.64	0.31	-26.97	2133.0	-0.0081
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.4	5	-3.22	3.66	-22.13	15.68	33.4	32.8	385	-41.56	0.661	-29.18	2133.0	-0.0015
eval	E4	context	A_PBAR_RAW	SECTIME	SECTIME_0.6	5	-0.73	0.64	-1.69	0.23	2.4	2.4	385	-155.42		-22.74	2133.0	-0.0003
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.05	5	9.29	16.94	-85.32	103.9	553.4	367.0	385	6.39	0.089	-62.81	2133.0	0.0044
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.1	5	37.1	14.88	-56.7	130.9	457.4	334.0	385	31.4	0.109	-86.53	2133.0	0.0174
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.15	5	-12.49	17.34	-87.19	62.2	332.4	271.2	385	-14.4	0.15	-81.11	2133.0	-0.0059
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.25	5	-17.36	8.6	-61.33	26.6	136.2	129.2	385	-49.64	0.31	-6.43	2133.0	-0.0081
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.4	5	-3.22	3.66	-22.13	15.68	33.4	32.8	385	-41.56	0.661	-34.86	2133.0	-0.0015
eval	E4	context	A_PBAR_RAW	SECTIME_RE	SECTIME_RE_0.6	5	-0.73	0.64	-1.69	0.23	2.4	2.4	385	-155.42		-24.34	2133.0	-0.0003
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.5	5	-80.87	0.0	-175.93	14.19	786.0	385.0	385	-39.61	0.083	-48.08	2133.0	-0.0379
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.7	5	-69.91	5.63	-165.4	25.57	787.4	385.0	385	-34.19	0.082	-62.12	2133.0	-0.0328
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.8	5	-57.83	10.14	-152.05	36.39	753.6	385.0	385	-29.58	0.084	-58.8	2133.0	-0.0271
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.9	5	-2.56	15.81	-111.11	105.99	645.8	385.0	385	-1.52	0.096	-48.86	2133.0	-0.0012
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.95	5	23.26	31.38	-87.14	133.65	558.6	382.4	385	15.71	0.109	-54.6	2133.0	0.0109
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.975	5	51.01	29.44	-66.2	168.23	488.6	370.6	385	40.26	0.113	-26.55	2133.0	0.0239
eval	E4	context	A_PBAR_RAW	TAU_LEVEL	TAU_0.99	5	46.66	25.12	-55.89	149.22	371.8	320.8	385	47.99	0.133	-42.09	2133.0	0.0219
eval	E4	context	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.8	5	-44.93	36.05	-143.67	53.81	734.8	385.0	385	-23.71	0.088	-53.42	2133.0	-0.0211
eval	E4	context	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.9	5	-27.23	29.02	-132.17	77.71	701.2	384.8	385	-14.93	0.09	-42.87	2133.0	-0.0128
eval	E4	context	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.95	5	-30.73	17.85	-138.28	76.83	680.2	384.6	385	-17.51	0.092	-60.03	2133.0	-0.0144
eval	E4	context	A_PWIN_CAL	CELLSOFAR	CELLSOFAR_0.99	5	-28.09	23.38	-133.64	77.47	660.4	383.8	385	-16.69	0.092	-45.76	2133.0	-0.0132
eval	E4	context	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.5	5	-92.63	33.19	-191.58	6.33	703.2	385.0	385	-50.95	0.101	-64.54	2133.0	-0.0434
eval	E4	context	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.7	5	-76.86	42.85	-177.62	23.9	667.8	385.0	385	-44.54	0.103	-24.26	2133.0	-0.036
eval	E4	context	A_PWIN_CAL	DAYSOFAR	DAYSOFAR_0.9	5	-75.95	42.74	-180.09	28.18	623.6	383.6	385	-47.14	0.106	-48.33	2133.0	-0.0356
eval	E4	context	A_PWIN_CAL	FIRST	FIRST_3	5	-80.87	0.0	-175.93	14.19	786.0	385.0	385	-39.61	0.083	-80.87	2133.0	-0.0379
eval	E4	context	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_0.5	5	-44.33	37.26	-141.28	52.63	405.0	345.0	385	-41.84	0.14	-55.91	2133.0	-0.0208
eval	E4	context	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_1	5	-60.99	35.37	-154.43	32.45	467.6	375.0	385	-49.84	0.139	-37.52	2133.0	-0.0286
eval	E4	context	A_PWIN_CAL	OCC_LEVEL	OCCUPANCY_2	5	-49.08	36.37	-150.51	52.35	471.4	376.0	385	-39.94	0.132	-56.14	2133.0	-0.023
eval	E4	context	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.3	5	-65.52	39.76	-170.35	39.31	729.4	385.0	385	-34.83	0.095	-84.54	2133.0	-0.0307
eval	E4	context	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.5	5	-83.02	50.19	-188.99	22.94	701.8	385.0	385	-45.74	0.098	-74.17	2133.0	-0.0389
eval	E4	context	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.65	5	-77.04	34.95	-183.23	29.14	684.2	385.0	385	-43.5	0.099	-119.03	2133.0	-0.0361
eval	E4	context	A_PWIN_CAL	SECDECL	SECDECL_0.05_0.75	5	-88.79	25.88	-194.41	16.82	670.8	384.8	385	-51.05	0.099	-88.55	2133.0	-0.0416
