# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# THE DENOMINATOR IS FIXED HERE TOO: usd_per_session_ALL counts every session in the era, a non-trading session contributing $0.  usd_per_FIRING_session is the incumbent's quantity and is what produced the $1,261.25 headline out of 1.8 trades.
# THE SECRETARY FAMILY WAS NOT CAUSAL.  `arrival.seats_secretary` sets its observation window to k = round(frac * m) where m is the cell's EVENTUAL arrival count — a quantity the arrival second cannot know.  Rows marked LOOKAHEAD_m are the incumbent form and are VOID FOR DEPLOYMENT for the same reason `top_per_cell_score` was.  Every headline number the program has printed since the respecification is one of those rows.
# SECTIME_f is the causal replacement on the PHASE CLOCK: observe until t_first_arrival + f x (phase_close - t_first_arrival), both known at the first arrival (the phase close is a schedule fact).
# SECNHAT_f is the causal replacement on a COUNT: observe the first round(f x n_hat) arrivals, n_hat = the TRAINING BLOCK's mean cell size for that (asset, phase).
# SECDECL_f_p is the HYBRID the seated-vs-selected diagnosis asked for: causal-clock observation, then a bar that starts at the running max and falls linearly in phase time to the p-quantile of what has been observed.  SECRETARY x OCCUPANCY.
# top5_trade_share_of_pnl is the CONCENTRATION CHECK: the share of an arm's whole realised P&L carried by its five best trades.  A policy seating ~1 position per session over ~390 sessions whose top five trades carry most of the money is a lottery ticket, not an edge, whatever its mean reads.
# PROPHET rows are the same rules driven by the candidate's TRUE certificate — the rule-shape ceiling, HINDSIGHT, never deployable.
mode	era	criterion	target	policy	causality	usd_per_session_ALL	sd_usd	usd_per_FIRING_session	n_firing_sessions	n_era_sessions	n_trades_total	usd_per_trade	top5_trade_share_of_pnl	shuffled_null	causal_oracle	capture_of_causal_oracle	aim_08causal	gap_to_aim
inner	E5	BINDING	A_PWIN	SECDECL_0.7_0.5	causal	-0.27	9.3	-2.48	48.0	379	50.0	-3.45	0.615	-56.2	2021.0	-0.0001	1616.8	-1617.07
inner	E5	BINDING	A_PWIN	SECDECL_0.7_0.75	causal	-4.4	9.52	-59.2	31.0	379	31.0	-59.2	0.775	-77.87	2021.0	-0.0022	1616.8	-1621.2
inner	E5	BINDING	A_PWIN	SECDECL_0.7_0.9	causal	-2.4	7.67	-61.89	22.0	379	22.0	-61.89	0.816	-36.6	2021.0	-0.0012	1616.8	-1619.2
inner	E5	BINDING	A_PWIN	SECNHAT_0.1	causal	22.81	40.81	34.58	256.6	379	313.0	27.33	0.147	-35.41	2021.0	0.0113	1616.8	-1593.99
inner	E5	BINDING	A_PWIN	SECNHAT_0.25	causal	18.53	22.81	54.42	135.8	379	150.2	48.99	0.257	-55.23	2021.0	0.0092	1616.8	-1598.27
inner	E5	BINDING	A_PWIN	SECNHAT_0.5	causal	19.67	19.62	104.65	71.2	379	73.2	100.48	0.383	-11.09	2021.0	0.0097	1616.8	-1597.13
inner	E5	BINDING	A_PWIN	SECNHAT_0.6	causal	14.15	10.86	93.89	55.6	379	56.6	91.45	0.446	-5.11	2021.0	0.007	1616.8	-1602.65
inner	E5	BINDING	A_PWIN	SECNHAT_0.7	causal	10.5	9.32	106.92	40.8	379	41.4	105.11	0.568	-12.32	2021.0	0.0052	1616.8	-1606.3
inner	E5	BINDING	A_PWIN	SECNHAT_0.8	causal	-0.28	7.01	-4.4	30.2	379	30.6	-4.29	0.697	-10.0	2021.0	-0.0001	1616.8	-1617.08
inner	E5	BINDING	A_PWIN	SECRETARY_0.1	LOOKAHEAD_m	15.89	40.66	20.69	291.2	379	371.2	15.85	0.134	-83.7	2021.0	0.0079	1616.8	-1600.91
inner	E5	BINDING	A_PWIN	SECRETARY_0.25	LOOKAHEAD_m	21.69	19.93	52.49	159.4	379	171.0	48.75	0.267	-51.87	2021.0	0.0107	1616.8	-1595.11
inner	E5	BINDING	A_PWIN	SECRETARY_0.5	LOOKAHEAD_m	0.87	9.86	8.96	57.6	379	58.8	9.02	0.476	-45.19	2021.0	0.0004	1616.8	-1615.93
inner	E5	BINDING	A_PWIN	SECRETARY_0.6	LOOKAHEAD_m	-1.07	7.49	-9.4	37.8	379	38.0	-9.25	0.648	-30.63	2021.0	-0.0005	1616.8	-1617.87
inner	E5	BINDING	A_PWIN	SECRETARY_0.7	LOOKAHEAD_m	8.53	5.7	289.96	11.0	379	11.0	289.96	0.962	-21.2	2021.0	0.0042	1616.8	-1608.27
inner	E5	BINDING	A_PWIN	SECRETARY_0.8	LOOKAHEAD_m	-0.13	2.49	61.04	3.2	379	3.2	61.04	-0.522	-16.43	2021.0	-0.0001	1616.8	-1616.93
inner	E5	BINDING	A_PWIN	SECTIME_0.1	causal	47.36	35.01	57.88	307.2	379	399.6	44.06	0.127	-30.84	2021.0	0.0234	1616.8	-1569.44
inner	E5	BINDING	A_PWIN	SECTIME_0.25	causal	12.26	18.49	36.06	132.6	379	143.2	33.44	0.254	-62.18	2021.0	0.0061	1616.8	-1604.54
inner	E5	BINDING	A_PWIN	SECTIME_0.5	causal	-0.85	6.96	-13.44	18.2	379	18.4	-12.67	0.824	-35.5	2021.0	-0.0004	1616.8	-1617.65
inner	E5	BINDING	A_PWIN	SECTIME_0.6	causal	-1.61	5.53	-69.75	12.0	379	12.2	-67.12	0.898	-27.55	2021.0	-0.0008	1616.8	-1618.41
inner	E5	BINDING	A_PWIN	SECTIME_0.7	causal	-3.29	4.25	-145.23	10.0	379	10.2	-140.93	0.43	-11.17	2021.0	-0.0016	1616.8	-1620.09
inner	E5	BINDING	A_PWIN	SECTIME_0.8	causal	-1.11	1.26	-314.25	0.8	379	0.8	-523.75		-11.39	2021.0	-0.0005	1616.8	-1617.91
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.1	causal	47.36	35.01	57.88	307.2	379	399.6	44.06	0.127	-120.78	2021.0	0.0234	1616.8	-1569.44
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.25	causal	12.26	18.49	36.06	132.6	379	143.2	33.44	0.254	-47.59	2021.0	0.0061	1616.8	-1604.54
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.5	causal	-0.85	6.96	-13.44	18.2	379	18.4	-12.67	0.824	-19.87	2021.0	-0.0004	1616.8	-1617.65
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.6	causal	-1.61	5.53	-69.75	12.0	379	12.2	-67.12	0.898	-19.92	2021.0	-0.0008	1616.8	-1618.41
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.7	causal	-3.29	4.25	-145.23	10.0	379	10.2	-140.93	0.43	-16.81	2021.0	-0.0016	1616.8	-1620.09
inner	E5	BINDING	A_PWIN	SECTIME_RE_0.8	causal	-1.11	1.26	-314.25	0.8	379	0.8	-523.75		-18.58	2021.0	-0.0005	1616.8	-1617.91
inner	E6	BINDING	A_EV	OCCUPANCY_0.5	causal	-30.19	8.17	-32.39	427.6	459	503.2	-27.54	0.143	-55.91	2675.0	-0.0113	2140.0	-2170.19
inner	E6	BINDING	A_EV	OCCUPANCY_1	causal	-87.31	12.74	-90.59	442.4	459	534.2	-75.01	0.15	-26.29	2675.0	-0.0326	2140.0	-2227.31
inner	E6	BINDING	A_EV	OCCUPANCY_2	causal	-58.7	14.53	-60.6	444.6	459	561.6	-47.93	0.144	-44.71	2675.0	-0.0219	2140.0	-2198.7
inner	E6	BINDING	A_EV	SECDECL_0.25_0.5	causal	-24.93	15.62	-24.93	459.0	459	954.4	-11.99	0.059	-46.91	2675.0	-0.0093	2140.0	-2164.93
inner	E6	BINDING	A_EV	SECDECL_0.25_0.75	causal	-27.05	14.42	-27.05	459.0	459	927.2	-13.37	0.062	-43.16	2675.0	-0.0101	2140.0	-2167.05
inner	E6	BINDING	A_EV	SECDECL_0.25_0.9	causal	-26.89	22.79	-26.94	458.0	459	877.8	-14.13	0.066	-34.4	2675.0	-0.0101	2140.0	-2166.89
inner	E6	BINDING	A_EV	SECDECL_0.5_0.5	causal	-63.57	20.88	-63.57	459.0	459	968.8	-30.16	0.073	-75.1	2675.0	-0.0238	2140.0	-2203.57
inner	E6	BINDING	A_EV	SECDECL_0.5_0.75	causal	-52.7	17.29	-53.11	455.4	459	856.0	-28.2	0.089	-77.67	2675.0	-0.0197	2140.0	-2192.7
inner	E6	BINDING	A_EV	SECDECL_0.5_0.9	causal	-32.89	29.33	-33.91	441.6	459	746.2	-19.9	0.106	-58.3	2675.0	-0.0123	2140.0	-2172.89
inner	E6	BINDING	A_EV	SECDECL_0.6_0.5	causal	-66.86	16.4	-67.04	457.8	459	934.4	-32.89	0.09	-60.13	2675.0	-0.025	2140.0	-2206.86
inner	E6	BINDING	A_EV	SECDECL_0.6_0.75	causal	-55.13	15.86	-56.1	450.6	459	808.0	-31.12	0.104	-74.87	2675.0	-0.0206	2140.0	-2195.13
inner	E6	BINDING	A_EV	SECDECL_0.6_0.9	causal	-38.52	21.46	-40.67	431.2	459	686.6	-25.23	0.126	-45.33	2675.0	-0.0144	2140.0	-2178.52
inner	E6	BINDING	A_EV	SECDECL_0.7_0.5	causal	-57.23	7.36	-57.53	456.6	459	891.6	-29.47	0.11	-49.78	2675.0	-0.0214	2140.0	-2197.23
inner	E6	BINDING	A_EV	SECDECL_0.7_0.75	causal	-41.15	6.75	-42.83	440.8	459	736.2	-25.61	0.132	-27.99	2675.0	-0.0154	2140.0	-2181.15
inner	E6	BINDING	A_EV	SECDECL_0.7_0.9	causal	-27.25	11.66	-30.15	412.2	459	611.0	-20.13	0.151	-20.67	2675.0	-0.0102	2140.0	-2167.25
inner	E6	BINDING	A_EV	SECNHAT_0.1	causal	-51.84	26.08	-52.21	455.8	459	809.8	-29.54	0.081	-34.59	2675.0	-0.0194	2140.0	-2191.84
inner	E6	BINDING	A_EV	SECNHAT_0.25	causal	-44.38	18.84	-47.08	434.2	459	690.4	-30.07	0.109	-38.65	2675.0	-0.0166	2140.0	-2184.38
inner	E6	BINDING	A_EV	SECNHAT_0.5	causal	-18.76	13.17	-23.6	363.6	459	518.0	-16.44	0.153	-19.32	2675.0	-0.007	2140.0	-2158.76
inner	E6	BINDING	A_EV	SECNHAT_0.6	causal	-22.81	4.14	-32.77	320.4	459	426.2	-24.68	0.173	-36.04	2675.0	-0.0085	2140.0	-2162.81
inner	E6	BINDING	A_EV	SECNHAT_0.7	causal	-12.61	3.45	-21.46	269.8	459	343.2	-16.91	0.203	-22.52	2675.0	-0.0047	2140.0	-2152.61
inner	E6	BINDING	A_EV	SECNHAT_0.8	causal	-14.59	7.24	-30.92	211.8	459	255.2	-25.64	0.277	-26.43	2675.0	-0.0055	2140.0	-2154.59
inner	E6	BINDING	A_EV	SECRETARY_0.1	LOOKAHEAD_m	-61.83	30.29	-62.11	457.2	459	836.6	-34.01	0.065	-87.37	2675.0	-0.0231	2140.0	-2201.83
inner	E6	BINDING	A_EV	SECRETARY_0.25	LOOKAHEAD_m	-43.47	6.9	-45.36	440.2	459	728.4	-27.57	0.101	-45.29	2675.0	-0.0163	2140.0	-2183.47
inner	E6	BINDING	A_EV	SECRETARY_0.5	LOOKAHEAD_m	-26.18	15.13	-30.75	394.6	459	572.6	-21.34	0.123	-40.05	2675.0	-0.0098	2140.0	-2166.18
inner	E6	BINDING	A_EV	SECRETARY_0.6	LOOKAHEAD_m	-23.05	16.05	-28.58	371.8	459	515.4	-20.55	0.138	-34.25	2675.0	-0.0086	2140.0	-2163.05
inner	E6	BINDING	A_EV	SECRETARY_0.7	LOOKAHEAD_m	-37.52	11.14	-50.45	338.8	459	442.6	-38.55	0.136	-17.84	2675.0	-0.014	2140.0	-2177.52
inner	E6	BINDING	A_EV	SECRETARY_0.8	LOOKAHEAD_m	-24.68	8.35	-36.98	302.4	459	373.2	-29.9	0.151	-9.1	2675.0	-0.0092	2140.0	-2164.68
inner	E6	BINDING	A_EV	SECTIME_0.1	causal	4.93	34.45	4.95	458.4	459	865.0	2.51	0.066	-87.16	2675.0	0.0018	2140.0	-2135.07
inner	E6	BINDING	A_EV	SECTIME_0.25	causal	-36.35	7.65	-37.66	442.0	459	727.2	-22.83	0.082	-46.78	2675.0	-0.0136	2140.0	-2176.35
inner	E6	BINDING	A_EV	SECTIME_0.5	causal	-10.57	19.12	-13.48	351.2	459	470.0	-10.18	0.188	-31.24	2675.0	-0.004	2140.0	-2150.57
inner	E6	BINDING	A_EV	SECTIME_0.6	causal	-25.33	13.86	-35.47	324.4	459	410.0	-28.11	0.209	-26.09	2675.0	-0.0095	2140.0	-2165.33
inner	E6	BINDING	A_EV	SECTIME_0.7	causal	-6.41	10.45	-9.84	292.0	459	357.4	-7.98	0.249	-18.56	2675.0	-0.0024	2140.0	-2146.41
inner	E6	BINDING	A_EV	SECTIME_0.8	causal	-18.98	3.6	-34.69	251.0	459	289.6	-30.03	0.229	-7.77	2675.0	-0.0071	2140.0	-2158.98
inner	E6	BINDING	A_EV	SECTIME_RE_0.1	causal	4.89	34.45	4.92	458.4	459	865.2	2.49	0.066	-56.64	2675.0	0.0018	2140.0	-2135.11
inner	E6	BINDING	A_EV	SECTIME_RE_0.25	causal	-36.36	7.65	-37.68	442.0	459	728.2	-22.8	0.082	-47.78	2675.0	-0.0136	2140.0	-2176.36
inner	E6	BINDING	A_EV	SECTIME_RE_0.5	causal	-10.65	19.15	-13.57	351.2	459	471.8	-10.22	0.188	-42.44	2675.0	-0.004	2140.0	-2150.65
inner	E6	BINDING	A_EV	SECTIME_RE_0.6	causal	-25.32	13.95	-35.45	324.4	459	412.0	-27.98	0.208	-36.02	2675.0	-0.0095	2140.0	-2165.32
inner	E6	BINDING	A_EV	SECTIME_RE_0.7	causal	-6.43	10.6	-9.87	292.0	459	360.0	-7.97	0.248	-14.52	2675.0	-0.0024	2140.0	-2146.43
inner	E6	BINDING	A_EV	SECTIME_RE_0.8	causal	-19.11	3.61	-34.93	251.0	459	290.8	-30.11	0.229	-4.86	2675.0	-0.0071	2140.0	-2159.11
inner	E6	BINDING	A_PBAR	OCCUPANCY_0.5	causal	-27.89	33.25	-28.53	450.0	459	531.0	-24.31	0.137	-33.05	2675.0	-0.0104	2140.0	-2167.89
inner	E6	BINDING	A_PBAR	OCCUPANCY_1	causal	-44.54	25.08	-44.71	457.4	459	560.6	-36.47	0.103	-59.02	2675.0	-0.0167	2140.0	-2184.54
inner	E6	BINDING	A_PBAR	OCCUPANCY_2	causal	-40.82	21.79	-40.87	458.4	459	577.8	-32.48	0.092	-37.36	2675.0	-0.0153	2140.0	-2180.82
inner	E6	BINDING	A_PBAR	SECDECL_0.25_0.5	causal	-28.25	9.6	-29.18	443.4	459	702.6	-18.49	0.114	-36.6	2675.0	-0.0106	2140.0	-2168.25
inner	E6	BINDING	A_PBAR	SECDECL_0.25_0.75	causal	-6.85	11.93	-9.68	315.4	459	370.0	-8.33	0.154	-28.67	2675.0	-0.0026	2140.0	-2146.85
inner	E6	BINDING	A_PBAR	SECDECL_0.25_0.9	causal	-15.4	7.74	-31.57	224.8	459	244.2	-28.99	0.17	-79.3	2675.0	-0.0058	2140.0	-2155.4
inner	E6	BINDING	A_PBAR	SECDECL_0.5_0.5	causal	-37.76	4.3	-49.42	350.4	459	459.2	-37.71	0.162	-85.71	2675.0	-0.0141	2140.0	-2177.76
inner	E6	BINDING	A_PBAR	SECDECL_0.5_0.75	causal	-11.53	4.31	-70.21	76.6	459	78.8	-68.3	0.473	-74.17	2675.0	-0.0043	2140.0	-2151.53
inner	E6	BINDING	A_PBAR	SECDECL_0.5_0.9	causal	-3.94	0.93	-152.31	12.4	459	12.4	-152.31	0.923	-69.73	2675.0	-0.0015	2140.0	-2143.94
inner	E6	BINDING	A_PBAR	SECDECL_0.6_0.5	causal	-32.58	4.96	-46.58	321.2	459	405.6	-36.92	0.183	-70.49	2675.0	-0.0122	2140.0	-2172.58
inner	E6	BINDING	A_PBAR	SECDECL_0.6_0.75	causal	-7.21	3.57	-54.04	61.0	459	62.0	-53.37	0.564	-70.96	2675.0	-0.0027	2140.0	-2147.21
inner	E6	BINDING	A_PBAR	SECDECL_0.6_0.9	causal	2.32	2.2	267.22	6.4	459	6.4	267.22	0.909	-68.16	2675.0	0.0009	2140.0	-2137.68
inner	E6	BINDING	A_PBAR	SECDECL_0.7_0.5	causal	-22.55	1.42	-36.7	282.6	459	350.6	-29.65	0.265	-55.11	2675.0	-0.0084	2140.0	-2162.55
inner	E6	BINDING	A_PBAR	SECDECL_0.7_0.75	causal	0.18	4.17	-0.77	49.2	459	49.6	-0.96	0.833	-44.19	2675.0	0.0001	2140.0	-2139.82
inner	E6	BINDING	A_PBAR	SECDECL_0.7_0.9	causal	-1.22	3.05	-240.05	3.8	459	3.8	-240.05	-62.099	-41.61	2675.0	-0.0005	2140.0	-2141.22
inner	E6	BINDING	A_PBAR	SECNHAT_0.1	causal	-48.08	28.95	-82.87	264.0	459	312.2	-70.29	0.168	-58.17	2675.0	-0.018	2140.0	-2188.08
inner	E6	BINDING	A_PBAR	SECNHAT_0.25	causal	-17.61	9.22	-74.51	105.6	459	111.4	-70.8	0.311	-63.81	2675.0	-0.0066	2140.0	-2157.61
inner	E6	BINDING	A_PBAR	SECNHAT_0.5	causal	-1.15	3.22	-32.91	17.2	459	17.4	-34.46	0.926	-43.6	2675.0	-0.0004	2140.0	-2141.15
inner	E6	BINDING	A_PBAR	SECNHAT_0.6	causal	-3.76	1.99	-197.63	9.0	459	9.0	-197.63	0.583	-16.6	2675.0	-0.0014	2140.0	-2143.76
inner	E6	BINDING	A_PBAR	SECNHAT_0.7	causal	-0.75	2.56	-110.5	4.0	459	4.0	-110.5	-0.099	-20.7	2675.0	-0.0003	2140.0	-2140.75
inner	E6	BINDING	A_PBAR	SECNHAT_0.8	causal	0.41	1.4	53.33	2.0	459	2.0	53.33	-3.982	-12.65	2675.0	0.0002	2140.0	-2139.59
inner	E6	BINDING	A_PBAR	SECRETARY_0.1	LOOKAHEAD_m	-53.64	21.43	-87.72	279.4	459	331.8	-74.15	0.134	-73.2	2675.0	-0.0201	2140.0	-2193.64
inner	E6	BINDING	A_PBAR	SECRETARY_0.25	LOOKAHEAD_m	-17.4	9.86	-80.09	99.0	459	104.0	-75.84	0.314	-44.02	2675.0	-0.0065	2140.0	-2157.4
inner	E6	BINDING	A_PBAR	SECRETARY_0.5	LOOKAHEAD_m	-2.52	1.77	-97.42	11.4	459	11.4	-97.42	0.962	-29.74	2675.0	-0.0009	2140.0	-2142.52
inner	E6	BINDING	A_PBAR	SECRETARY_0.6	LOOKAHEAD_m	-0.58	2.28	-44.5	2.8	459	2.8	-44.5	-4.324	-21.94	2675.0	-0.0002	2140.0	-2140.58
inner	E6	BINDING	A_PBAR	SECRETARY_0.7	LOOKAHEAD_m	0.49	0.98	224.0	0.2	459	0.2	1120.0	1.0	-20.83	2675.0	0.0002	2140.0	-2139.51
inner	E6	BINDING	A_PBAR	SECRETARY_0.8	LOOKAHEAD_m	0.0	0.0	0.0	0.0	459	0.0			-14.14	2675.0	0.0	2140.0	-2140.0
inner	E6	BINDING	A_PBAR	SECTIME_0.1	causal	-67.85	22.22	-92.65	333.4	459	409.0	-76.02	0.127	-71.05	2675.0	-0.0254	2140.0	-2207.85
inner	E6	BINDING	A_PBAR	SECTIME_0.25	causal	-0.97	8.68	-2.87	118.2	459	122.6	-2.75	0.297	-73.04	2675.0	-0.0004	2140.0	-2140.97
inner	E6	BINDING	A_PBAR	SECTIME_0.5	causal	-0.56	1.07	-132.5	1.8	459	1.8	-132.5	0.728	-25.58	2675.0	-0.0002	2140.0	-2140.56
inner	E6	BINDING	A_PBAR	SECTIME_0.6	causal	-0.78	1.0	-265.0	1.2	459	1.2	-265.0	-10.625	-25.05	2675.0	-0.0003	2140.0	-2140.78
inner	E6	BINDING	A_PBAR	SECTIME_0.7	causal	-0.81	0.99	-372.0	0.4	459	0.4	-930.0		-25.61	2675.0	-0.0003	2140.0	-2140.81
inner	E6	BINDING	A_PBAR	SECTIME_0.8	causal	0.0	0.0	0.0	0.0	459	0.0			-7.28	2675.0	0.0	2140.0	-2140.0
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.1	causal	-67.85	22.22	-92.65	333.4	459	409.0	-76.02	0.127	-40.59	2675.0	-0.0254	2140.0	-2207.85
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.25	causal	-0.97	8.68	-2.87	118.2	459	122.6	-2.75	0.297	-27.26	2675.0	-0.0004	2140.0	-2140.97
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.5	causal	-0.56	1.07	-132.5	1.8	459	1.8	-132.5	0.728	-16.53	2675.0	-0.0002	2140.0	-2140.56
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.6	causal	-0.78	1.0	-265.0	1.2	459	1.2	-265.0	-10.625	-19.86	2675.0	-0.0003	2140.0	-2140.78
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.7	causal	-0.81	0.99	-372.0	0.4	459	0.4	-930.0		-13.26	2675.0	-0.0003	2140.0	-2140.81
inner	E6	BINDING	A_PBAR	SECTIME_RE_0.8	causal	0.0	0.0	0.0	0.0	459	0.0			-8.79	2675.0	0.0	2140.0	-2140.0
inner	E6	BINDING	A_PWIN	OCCUPANCY_0.5	causal	-68.62	10.57	-143.6	220.0	459	226.6	-139.56	0.247	-38.27	2675.0	-0.0257	2140.0	-2208.62
inner	E6	BINDING	A_PWIN	OCCUPANCY_1	causal	-74.84	17.07	-78.03	440.2	459	525.0	-65.45	0.159	-37.67	2675.0	-0.028	2140.0	-2214.84
inner	E6	BINDING	A_PWIN	OCCUPANCY_2	causal	-62.16	19.31	-64.49	442.4	459	532.4	-53.61	0.155	-42.48	2675.0	-0.0232	2140.0	-2202.16
inner	E6	BINDING	A_PWIN	SECDECL_0.25_0.5	causal	-43.58	20.18	-57.38	345.0	459	441.6	-44.65	0.112	-61.29	2675.0	-0.0163	2140.0	-2183.58
inner	E6	BINDING	A_PWIN	SECDECL_0.25_0.75	causal	-41.46	15.89	-60.71	312.8	459	389.4	-48.49	0.121	-46.72	2675.0	-0.0155	2140.0	-2181.46
inner	E6	BINDING	A_PWIN	SECDECL_0.25_0.9	causal	-38.75	16.43	-59.33	297.2	459	365.8	-47.96	0.131	-85.37	2675.0	-0.0145	2140.0	-2178.75
inner	E6	BINDING	A_PWIN	SECDECL_0.5_0.5	causal	-13.49	5.09	-125.32	49.6	459	50.6	-122.73	0.648	-65.36	2675.0	-0.005	2140.0	-2153.49
inner	E6	BINDING	A_PWIN	SECDECL_0.5_0.75	causal	-8.77	6.47	-146.38	27.8	459	28.2	-143.5	0.847	-71.07	2675.0	-0.0033	2140.0	-2148.77
inner	E6	BINDING	A_PWIN	SECDECL_0.5_0.9	causal	-10.36	6.6	-201.2	23.0	459	23.4	-196.04	0.938	-59.86	2675.0	-0.0039	2140.0	-2150.36
inner	E6	BINDING	A_PWIN	SECDECL_0.6_0.5	causal	-7.4	4.34	-108.78	31.6	459	32.0	-108.09	0.856	-60.82	2675.0	-0.0028	2140.0	-2147.4
inner	E6	BINDING	A_PWIN	SECDECL_0.6_0.75	causal	-6.66	6.13	-231.81	14.4	459	14.4	-231.81	0.855	-52.97	2675.0	-0.0025	2140.0	-2146.66
inner	E6	BINDING	A_PWIN	SECDECL_0.6_0.9	causal	-1.26	3.61	-47.3	10.8	459	10.8	-47.3	0.906	-50.91	2675.0	-0.0005	2140.0	-2141.26
inner	E6	BINDING	A_PWIN	SECDECL_0.7_0.5	causal	0.37	3.22	13.46	24.2	459	24.4	13.7	0.965	-49.1	2675.0	0.0001	2140.0	-2139.63
inner	E6	BINDING	A_PWIN	SECDECL_0.7_0.75	causal	1.02	2.37	45.93	9.6	459	9.6	45.93	0.881	-50.59	2675.0	0.0004	2140.0	-2138.98
inner	E6	BINDING	A_PWIN	SECDECL_0.7_0.9	causal	2.26	1.9	153.74	7.6	459	7.6	153.74	0.821	-31.56	2675.0	0.0008	2140.0	-2137.74
inner	E6	BINDING	A_PWIN	SECNHAT_0.1	causal	-51.55	30.2	-67.62	349.2	459	444.2	-53.2	0.11	-41.76	2675.0	-0.0193	2140.0	-2191.55
inner	E6	BINDING	A_PWIN	SECNHAT_0.25	causal	-24.34	19.37	-73.88	150.0	459	164.0	-67.32	0.27	-26.25	2675.0	-0.0091	2140.0	-2164.34
inner	E6	BINDING	A_PWIN	SECNHAT_0.5	causal	1.29	18.23	15.75	43.2	459	45.2	11.26	0.649	-45.4	2675.0	0.0005	2140.0	-2138.71
inner	E6	BINDING	A_PWIN	SECNHAT_0.6	causal	8.93	8.5	135.18	30.6	459	32.2	124.46	0.729	-22.08	2675.0	0.0033	2140.0	-2131.07
inner	E6	BINDING	A_PWIN	SECNHAT_0.7	causal	9.97	7.32	203.91	21.8	459	23.2	188.44	0.807	-20.45	2675.0	0.0037	2140.0	-2130.03
inner	E6	BINDING	A_PWIN	SECNHAT_0.8	causal	9.8	4.35	312.95	15.0	459	15.8	293.81	0.906	-14.67	2675.0	0.0037	2140.0	-2130.2
inner	E6	BINDING	A_PWIN	SECRETARY_0.1	LOOKAHEAD_m	-44.01	27.49	-54.24	367.0	459	477.2	-41.7	0.114	-61.59	2675.0	-0.0165	2140.0	-2184.01
inner	E6	BINDING	A_PWIN	SECRETARY_0.25	LOOKAHEAD_m	-19.34	25.81	-59.19	149.2	459	163.6	-53.3	0.316	-75.83	2675.0	-0.0072	2140.0	-2159.34
inner	E6	BINDING	A_PWIN	SECRETARY_0.5	LOOKAHEAD_m	0.69	7.09	13.52	24.8	459	24.8	13.52	0.814	-50.97	2675.0	0.0003	2140.0	-2139.31
inner	E6	BINDING	A_PWIN	SECRETARY_0.6	LOOKAHEAD_m	1.69	2.72	79.05	9.2	459	9.2	79.05	0.835	-19.99	2675.0	0.0006	2140.0	-2138.31
inner	E6	BINDING	A_PWIN	SECRETARY_0.7	LOOKAHEAD_m	-2.1	2.11	-268.56	4.2	459	4.2	-268.56	-3.258	-1.86	2675.0	-0.0008	2140.0	-2142.1
inner	E6	BINDING	A_PWIN	SECRETARY_0.8	LOOKAHEAD_m	-0.27	1.01	-123.0	0.6	459	0.6	-205.0	1.0	-20.92	2675.0	-0.0001	2140.0	-2140.27
inner	E6	BINDING	A_PWIN	SECTIME_0.1	causal	-62.0	37.82	-71.51	399.4	459	528.6	-54.51	0.119	-70.17	2675.0	-0.0232	2140.0	-2202.0
inner	E6	BINDING	A_PWIN	SECTIME_0.25	causal	-23.85	25.26	-63.45	170.4	459	184.0	-58.97	0.229	-32.91	2675.0	-0.0089	2140.0	-2163.85
inner	E6	BINDING	A_PWIN	SECTIME_0.5	causal	1.97	4.54	217.51	6.2	459	6.2	217.51	0.56	-22.29	2675.0	0.0007	2140.0	-2138.03
inner	E6	BINDING	A_PWIN	SECTIME_0.6	causal	1.73	3.15	240.92	4.4	459	4.4	240.92	0.294	-18.56	2675.0	0.0006	2140.0	-2138.27
inner	E6	BINDING	A_PWIN	SECTIME_0.7	causal	3.01	2.25	436.25	3.6	459	3.6	436.25	0.423	-11.95	2675.0	0.0011	2140.0	-2136.99
inner	E6	BINDING	A_PWIN	SECTIME_0.8	causal	-0.81	0.99	-372.0	0.4	459	0.4	-930.0		-10.19	2675.0	-0.0003	2140.0	-2140.81
inner	E6	BINDING	A_PWIN	SECTIME_RE_0.1	causal	-62.0	37.82	-71.51	399.4	459	528.6	-54.51	0.119	-26.32	2675.0	-0.0232	2140.0	-2202.0
inner	E6	BINDING	A_PWIN	SECTIME_RE_0.25	causal	-23.85	25.26	-63.45	170.4	459	184.0	-58.97	0.229	-44.22	2675.0	-0.0089	2140.0	-2163.85
